Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Month,Age,TotalAmountSpent,TotalPurchasesMade,TotalAcceptedCampaigns,WebEngagementRatio,FamilySize,IncomePerMember,RecencyMonths,CustomerLoyalty,TimeSinceEnrollment,InteractionWithPromotions
1961,0,2,79410,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,5,63,1370,10,0,0.3333333333333333,0,79410.0,0.6241787122207622,1,3533,1
1951,0,2,57304,0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,3,73,1026,23,0,0.7142857142857143,1,28652.0,2.0039421813403417,1,3977,2
1965,0,2,44375,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,3,59,301,11,0,1.25,1,22187.5,2.3981603153745072,1,3600,1
1956,0,1,54450,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,9,68,684,19,0,0.8888888888888888,2,18150.0,0.0,1,4155,12
1965,0,2,59594,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,10,59,499,16,1,0.875,1,29797.0,2.431011826544021,1,4119,2
1994,0,1,80685,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,8,30,1004,20,0,0.3333333333333333,0,80685.0,1.8068331143232588,1,4178,1
1974,1,2,40344,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,10,50,218,10,0,1.75,1,20172.0,1.5768725361366622,1,3761,2
1972,0,2,62710,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,5,52,606,18,0,1.0,1,31355.0,1.7411300919842312,1,3904,4
1968,4,2,48985,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,7,56,75,5,0,3.0,1,24492.5,0.42706964520367935,1,3861,1
1968,0,1,35322,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,8,56,106,6,0,4.0,3,8830.5,1.1169513797634691,1,4178,3
1948,0,2,77142,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,5,76,990,16,0,0.5,0,77142.0,1.773981603153745,1,3898,1
1969,0,0,81657,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,1,55,1097,15,0,0.3333333333333333,0,81657.0,2.266754270696452,1,3660,1
1996,3,2,14421,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,2,28,16,3,1,5.0,0,14421.0,2.6609724047306176,1,3634,2
1974,4,2,20130,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,3,50,34,4,0,8.0,0,20130.0,3.252299605781866,1,3606,1
1990,1,2,74214,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,8,34,1711,15,0,0.625,0,74214.0,0.09855453350854139,1,4174,1
1957,2,2,66726,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,1,67,438,14,1,0.875,2,22242.0,2.0039421813403417,1,3670,4
1979,3,1,23724,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,45,75,5,0,4.0,1,11862.0,2.135348226018397,1,4039,2
1960,2,2,47353,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,11,64,225,10,0,2.5,1,23676.5,3.055190538764783,1,3730,3
1952,2,2,33444,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,11,72,18,3,0,8.0,2,11148.0,0.7884362680683311,1,4105,1
1981,0,2,54386,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,5,43,470,15,0,1.0,1,27193.0,0.2628120893561104,1,3910,2
1981,0,3,28510,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,4,43,91,6,0,2.5,2,9503.333333333334,2.3653088042049935,1,3944,3
1991,2,0,90638,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,2,33,2525,17,1,0.3333333333333333,0,90638.0,0.9526938239159001,1,3638,2
1950,0,1,48070,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,1,74,504,16,0,0.875,1,24035.0,1.0840998685939554,0,4034,3
1957,0,2,43140,0,1,2013-01-05,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,1,67,235,10,0,1.5,1,21570.0,2.2339027595269383,1,4042,1
1961,1,3,54959,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,1,63,1232,18,2,0.7777777777777778,1,27479.5,1.8068331143232588,1,4028,5
1958,3,0,15056,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,5,66,88,7,0,2.5,2,5018.666666666667,2.4967148488830486,1,3924,5
1971,0,0,26954,1,0,2014-05-08,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,5,53,17,3,0,7.0,1,13477.0,0.5584756898817346,1,3554,1
1985,0,0,22327,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,8,39,24,4,0,5.0,1,11163.5,3.088042049934297,1,3833,1
1965,0,2,44393,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,8,59,60,5,0,4.0,2,14797.666666666666,2.8252299605781865,1,3813,2
1952,1,0,62000,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,8,72,1020,25,1,0.6666666666666666,1,31000.0,0.8212877792378449,1,3810,2
1962,1,1,31497,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,12,62,155,8,0,2.6666666666666665,1,15748.5,0.7227332457293035,1,4072,2
1974,4,2,45894,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2,50,51,4,0,5.0,2,15298.0,0.49277266754270693,1,3624,1
1970,2,3,78579,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,12,54,1812,15,1,0.6,0,78579.0,1.149802890932983,1,4056,2
1969,2,4,67369,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,11,55,1461,21,3,0.5714285714285714,1,33684.5,2.6609724047306176,1,4091,7
1960,0,3,58401,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,4,64,96,5,0,4.0,1,29200.5,1.8068331143232588,1,3572,1
1952,0,0,62307,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,2,72,160,8,0,1.25,1,31153.5,3.088042049934297,1,3634,1
1969,2,2,43641,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,4,55,139,7,0,3.0,2,14547.0,1.6425755584756898,1,3935,3
1968,2,3,63841,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,4,56,908,21,0,0.6666666666666666,1,31920.5,2.102496714848883,1,3936,1
1965,4,2,46891,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,9,59,183,7,0,2.0,1,23445.5,2.9894875164257555,1,3803,1
1969,2,2,70091,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,3,55,1161,17,1,1.6,1,35045.5,0.36136662286465177,1,3957,3
1972,1,2,78075,0,0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,4,52,988,13,0,0.3333333333333333,0,78075.0,2.3653088042049935,1,3587,1
1961,4,4,59184,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,9,63,1072,24,0,0.8333333333333334,1,29592.0,0.19710906701708278,1,4160,3
1977,0,2,54809,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,9,47,174,8,0,2.0,2,18269.666666666668,0.0,1,3793,4
1959,0,2,58113,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,1,65,758,19,0,0.7777777777777778,1,29056.5,2.1681997371879107,0,4022,3
1958,2,2,51412,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,12,66,195,9,0,1.3333333333333333,1,25706.0,1.3797634691195795,1,3682,2
1979,0,3,15287,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,10,45,31,4,2,7.0,1,7643.5,1.9710906701708277,1,4129,4
1957,2,1,66636,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,8,67,1084,16,0,0.3333333333333333,0,66636.0,2.102496714848883,1,3818,1
1956,2,2,50965,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,2,68,685,19,1,0.8,1,25482.5,2.8580814717477003,1,3996,4
1965,1,2,84618,0,0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,11,59,1672,25,1,0.3333333333333333,0,84618.0,3.1537450722733245,1,3721,2
1990,0,2,18351,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,10,34,43,5,0,3.5,0,18351.0,0.0328515111695138,1,3745,1
1957,1,1,40451,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,2,67,49,4,1,5.0,2,13483.666666666666,1.773981603153745,1,3635,2
1965,0,1,36317,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,5,59,133,7,0,2.3333333333333335,1,18158.5,1.7411300919842312,1,3905,2
1957,0,1,42213,0,1,2013-10-12,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,10,67,363,13,1,1.4,1,21106.5,3.1537450722733245,1,3762,3
1955,0,1,65748,0,1,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,4,69,545,16,0,0.5,1,32874.0,1.9053876478318001,0,3942,2
1972,0,1,77044,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,10,52,1065,29,1,0.5714285714285714,1,38522.0,0.39421813403416556,1,3747,3
1969,0,1,74918,0,0,2013-03-12,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,3,55,2047,20,1,0.6,0,74918.0,2.562417871222076,1,3976,2
1972,0,2,56721,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,10,52,296,10,0,1.5,2,18907.0,2.102496714848883,1,4108,5
1975,0,0,42160,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,6,49,140,7,1,3.0,2,14053.333333333334,0.8541392904073587,1,3868,5
1965,0,0,61559,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,7,59,530,16,0,0.75,1,30779.5,0.2628120893561104,1,3849,1
1963,1,1,33629,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,8,61,152,8,0,3.0,2,11209.666666666666,1.609724047306176,1,4192,5
1991,1,1,68682,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,10,33,1598,23,0,0.5,0,68682.0,1.8396846254927726,1,3768,1
1963,0,0,34377,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,1,61,114,6,0,3.5,1,17188.5,1.8068331143232588,1,4028,2
1986,3,0,8940,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,8,38,101,7,0,2.6666666666666665,1,4470.0,0.8212877792378449,1,4178,3
1973,0,2,26228,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,9,51,25,3,0,8.0,1,13114.0,1.6425755584756898,1,3782,1
1957,4,3,77297,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,1,67,789,21,1,0.8,0,77297.0,2.759526938239159,1,4021,2
1981,0,2,40211,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,7,43,87,5,1,4.0,2,13403.666666666666,0.9855453350854139,1,3836,3
1958,1,4,33438,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,9,66,90,7,0,2.5,2,11146.0,2.6609724047306176,1,3782,4
1959,1,2,75032,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,4,65,1215,18,0,0.6,1,37516.0,2.431011826544021,1,3929,2
1955,1,0,61284,0,0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,10,69,811,21,1,0.5454545454545454,0,61284.0,2.4967148488830486,1,3762,2
1986,0,2,22518,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,10,38,61,5,2,2.5,1,11259.0,1.1826544021024967,1,4117,4
1975,2,2,54730,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,8,49,405,13,0,1.0,1,27365.0,2.102496714848883,1,3820,5
1955,2,2,38452,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,3,69,72,6,0,2.3333333333333335,2,12817.333333333334,2.0367936925098555,1,3593,3
1971,0,3,44421,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,2,53,189,9,0,1.6,2,14807.0,1.7411300919842312,1,4001,5
1986,1,1,38197,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,6,38,40,4,0,5.0,1,19098.5,2.8252299605781865,1,3867,1
1978,0,3,41986,0,1,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,2,46,63,7,0,1.3333333333333333,1,20993.0,0.49277266754270693,1,3642,3
1983,0,1,28427,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,3,41,52,5,0,4.0,1,14213.5,2.2010512483574245,1,3967,2
1976,1,1,37395,1,0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,5,48,39,4,0,6.0,1,18697.5,1.5440210249671484,1,3560,1
1971,0,2,64722,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,5,53,805,21,0,0.75,1,32361.0,1.5440210249671484,1,3536,4
1956,2,1,55249,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,4,68,130,7,0,1.5,1,27624.5,2.6609724047306176,1,3575,1
1972,0,1,84906,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,10,52,1631,23,3,0.4,0,84906.0,3.219448094612352,1,3770,4
1989,0,2,28691,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,7,35,34,4,0,8.0,1,14345.5,1.8396846254927726,1,3862,1
1952,0,0,44213,1,1,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,11,72,152,8,0,3.0,2,14737.666666666666,1.5768725361366622,1,3714,4
1984,3,0,25707,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,40,21,4,0,7.0,1,12853.5,0.5913272010512484,1,3664,1
1967,1,2,59062,2,1,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,10,57,71,5,0,2.0,3,14765.5,2.431011826544021,1,3771,2
1962,0,0,76624,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,5,62,899,22,1,0.2,1,38312.0,2.2339027595269383,1,3538,2
1947,2,1,66000,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,4,77,711,9,0,1.0,0,66000.0,1.1826544021024967,1,3572,1
1978,1,1,27683,1,0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,8,46,351,12,0,1.3333333333333333,1,13841.5,2.9566360052562417,1,4196,4
1971,0,3,1730,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,5,53,8,0,0,0.0,0,1730.0,2.135348226018397,1,3544,15
1992,3,0,7500,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,12,32,119,7,0,3.0,1,3750.0,2.0696452036793693,1,4075,4
1968,0,1,40521,1,1,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,4,56,21,3,0,0.0,2,13507.0,2.6938239159001314,1,3952,1
1973,1,1,20427,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,3,51,10,3,0,8.0,1,10213.5,2.0696452036793693,1,3599,1
1975,0,2,65106,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,5,49,973,24,1,0.75,1,32553.0,1.8068331143232588,1,3538,4
1965,1,2,69969,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,8,59,1536,12,3,0.75,0,69969.0,2.102496714848883,1,3808,4
1952,0,2,67433,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,7,72,992,24,1,0.6666666666666666,2,22477.666666666668,1.6754270696452036,1,3850,5
1967,1,2,77766,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,2,57,1529,32,2,0.5454545454545454,1,38883.0,3.1865965834428382,1,3994,4
1972,0,2,74716,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,9,52,860,15,0,0.5714285714285714,1,37358.0,3.0223390275952693,1,3792,2
1963,0,3,68118,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,10,61,928,21,0,0.75,1,34059.0,1.6754270696452036,1,3756,2
1970,1,2,55158,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,7,54,418,14,1,1.0,2,18386.0,2.3653088042049935,1,4201,5
1955,4,2,62972,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,8,69,587,14,1,0.8571428571428571,1,31486.0,1.281208935611038,1,4197,3
1975,0,2,74190,0,1,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,5,49,641,17,0,0.5,1,37095.0,1.609724047306176,1,3550,2
1976,0,2,39356,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,3,48,23,3,1,6.0,2,13118.666666666666,0.6898817345597897,1,3604,2
1969,0,1,76653,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,8,55,2279,22,2,0.5,0,76653.0,2.9894875164257555,1,3819,3
1973,1,3,35860,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,5,51,49,4,1,5.0,2,11953.333333333334,1.2155059132720105,1,3543,3
1983,1,3,90687,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,5,41,1779,16,2,0.3333333333333333,0,90687.0,3.219448094612352,1,3905,3
1982,2,1,73450,0,0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,12,42,1804,26,2,0.42857142857142855,0,73450.0,2.7923784494086727,1,3708,3
1960,0,2,31454,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,7,64,48,5,0,4.0,2,10484.666666666666,1.314060446780552,1,3860,3
1952,0,0,47139,1,1,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,3,72,83,5,1,3.5,2,15713.0,0.0657030223390276,1,3617,3
1975,0,3,83829,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,10,49,1862,17,4,0.25,0,83829.0,2.562417871222076,1,3766,4
1963,1,2,53378,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,9,61,793,19,1,0.8888888888888888,2,17792.666666666668,1.3469119579500657,1,4145,11
1970,0,1,19656,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,2,54,84,6,0,3.5,1,9828.0,3.088042049934297,1,4008,3
1948,1,2,45579,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,8,76,183,9,0,1.5,1,22789.5,0.328515111695138,1,3815,1
1958,4,0,85485,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,6,66,1383,18,0,0.3333333333333333,0,85485.0,2.3981603153745072,1,3510,1
1944,0,2,55956,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,4,80,999,14,1,0.5714285714285714,0,55956.0,0.7227332457293035,1,3585,3
1963,2,0,64191,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,1,61,825,21,0,0.6,1,32095.5,0.9855453350854139,1,4025,3
1972,0,0,38808,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,8,52,246,10,2,1.6,1,19404.0,0.6898817345597897,1,4174,6
1966,2,2,57183,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,3,58,610,17,0,0.8888888888888888,2,19061.0,1.6754270696452036,1,3969,8
1968,2,3,23748,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,11,56,76,6,0,4.0,1,11874.0,3.1865965834428382,1,4087,3
1971,0,2,66303,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,2,53,1286,18,1,2.6666666666666665,1,33151.5,1.8396846254927726,1,3990,5
1975,2,2,37368,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,12,49,30,3,1,6.0,1,18684.0,0.1314060446780552,1,3697,2
1964,0,2,40800,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,1,60,99,6,0,2.3333333333333335,3,10200.0,2.5295663600525624,0,4046,2
1978,0,3,71847,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,9,46,1192,22,1,0.5,0,71847.0,3.1208935611038107,1,4148,1
1975,0,2,46149,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,11,49,362,13,0,1.0,1,23074.5,1.1826544021024967,1,3714,5
1983,0,1,78687,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,8,41,2130,18,2,0.5,0,78687.0,0.42706964520367935,1,4191,3
1971,4,3,49118,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,8,53,1229,26,3,0.7777777777777778,0,49118.0,2.9566360052562417,1,4182,5
1957,1,2,37633,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,9,67,38,4,0,9.0,2,12544.333333333334,1.609724047306176,1,4149,2
1951,2,1,39767,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,7,73,485,15,0,1.1428571428571428,0,39767.0,0.5913272010512484,1,3845,2
1951,3,2,26997,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,11,73,434,11,0,1.75,0,26997.0,2.923784494086728,1,4103,2
1970,0,3,33986,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,3,54,44,4,0,7.0,1,16993.0,1.4126149802890933,1,3974,1
1972,1,2,57091,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,11,52,496,16,2,0.7777777777777778,1,28545.5,2.6938239159001314,1,4085,4
1969,4,2,46831,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,6,55,78,5,0,4.0,2,15610.333333333334,2.759526938239159,1,3888,2
1972,2,2,83151,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,2,52,2346,22,4,0.4,0,83151.0,2.628120893561104,1,4006,5
1971,0,2,52531,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,12,53,794,19,0,0.8571428571428571,0,52531.0,2.2339027595269383,1,4048,2
1956,0,2,15759,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,9,68,17,3,0,7.0,0,15759.0,0.39421813403416556,1,3799,1
1971,0,0,22804,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,7,53,26,4,0,4.5,1,11402.0,2.463863337713535,1,3835,1
